#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-02 01:47:31
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-04-02 03:08:08 208.118.246.234 GET /files/js/extensions/revolution.extension.video.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 219
2016-04-02 03:08:08 208.118.246.234 GET /files/js/extensions/revolution.extension.carousel.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 219
2016-04-02 03:08:08 208.118.246.234 GET /files/js/extensions/revolution.extension.parallax.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 234
2016-04-02 03:08:08 208.118.246.234 GET /files/assets/css/navigation.css - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 677
2016-04-02 03:08:09 208.118.246.234 GET /files/assets/css/layers.css - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 906
2016-04-02 03:08:09 208.118.246.234 GET /files/js/extensions/revolution.extension.kenburn.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 218
2016-04-02 03:08:09 208.118.246.234 GET /files/js/bootstrap.min.js - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 200 0 0 671
2016-04-02 03:08:09 208.118.246.234 GET /files/images/home/slider1.jpg - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 218
2016-04-02 03:08:09 208.118.246.234 GET /files/assets/images/logo.png - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 218
2016-04-02 03:08:09 208.118.246.234 GET /files/images/home/slider2.jpg - 80 - 94.204.80.31 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_5)+AppleWebKit/601.5.17+(KHTML,+like+Gecko)+Version/9.1+Safari/601.5.17 http://new.bodyalign.com/home/ 304 0 0 219
